,Bert_Rescale,Bert_Rescale,Bert_Rescale
,1-2,1-3,2-3
paper_id,,,
SP:bf403c26d6fd3225aa696484ff33419714b017db,0.02531818114221096,0.16074661910533905,0.0928024873137474
SP:bf57f75331e1a69733f4573766af8862eca57804,0.028155837208032608,0.045908935368061066,0.023230640217661858
SP:bf68937b0e23da990383e48608af226ad5f250cf,0.23494841158390045,0.23035871982574463,0.1783139556646347
SP:bf8330a09f9c412457120531fce5b047ce132cba,0.26575472950935364,-0.03793877735733986,0.015471319667994976
SP:bfb24ffc03ba5cdfc96e685682b12a8cfc6bad50,0.1355297863483429,0.07187481969594955,0.134430393576622
SP:bfc9fdbd6152659e6d7975261a2adf9f918be84a,0.09876032918691635,0.02475806698203087,0.0424836203455925
SP:bfd682059e93864d927d5d614ed79a7f9c63f4b6,0.08618458360433578,0.19931967556476593,0.0008882023394107819
SP:bfdb68759a70c3ced66ef2952a05cbcb0dd2aca7,0.096849724650383,0.16759654879570007,0.20897193253040314
SP:bffef92311258eb0e715c4aa1cfdcb9abf970e9f,-0.04763060063123703,-0.124929279088974,0.03610692545771599
SP:c00f6a4198816665d335df1c8210dc612fa6443f,0.12076584994792938,0.21461157500743866,0.33315956592559814
SP:c01af121743e1bc7ddd7de789a134e1f821e8f78,0.10127272456884384,0.0920933410525322,0.12759530544281006
SP:c0388e2314a53fdd4ae67e88270c0f2c31348d5c,0.07198359072208405,-0.15683075785636902,0.035173870623111725
SP:c0695a7e6fe908a51b38f52594678c6d87c8014a,0.11812738329172134,0.19378067553043365,0.32834669947624207
SP:c0d0cff3b0191686d9dae0eaecfe0019711a3966,0.20029722154140472,0.17663995921611786,0.2891435921192169
SP:c1096552a3d3382c17df2bb6a2cde86df3d1eb30,0.09028056263923645,0.11104083061218262,0.16304217278957367
SP:c10b7d4dba47fd80673b0eea34d98b182658ec19,0.10348634421825409,0.317009836435318,0.15897232294082642
SP:c11ea3f52bb446531d87539260b6a5186cb78efe,0.2659786343574524,0.0816609337925911,0.06048181280493736
SP:c145dd1a3c7e89293956d6a13e3597ccf33973c2,0.1571192890405655,0.18982702493667603,0.21494531631469727
SP:c1a76c59997a2b1e7604cebdb837fbc23f1e2da5,0.1328531801700592,0.0653127133846283,0.02890312857925892
SP:c1be1b359071f27a2fa9ad30c8d5d28539277222,0.18331119418144226,0.19574320316314697,0.19151796400547028
SP:c1be4c6c97363aa652967603cc5591d883db4569,0.18943043053150177,0.4047684669494629,0.18383033573627472
SP:c1c0a7aafffec8e9cf2f2414d40d48db6e32798b,0.18466344475746155,0.02695261500775814,0.06382696330547333
SP:c1c8be0136f7d9590eee036951fe203c317ef53a,0.2273162305355072,0.11504639685153961,0.09095050394535065
SP:c1ca0c45155b79906fed99ebbbdf0ea25047b2b9,0.24957814812660217,0.22618328034877777,0.13283516466617584
SP:c1e4bc9820c82128dea440b475f137ac49c96963,0.156171053647995,0.06185702607035637,0.07690878957509995
SP:c1ee4177eed2e1e7a2993bb77366db6ab6d761d7,-0.12688402831554413,0.15248721837997437,-0.08644063025712967
SP:c24b366906cb8c1a4c417cbdc9dee2957a001f74,0.18367211520671844,0.024902863427996635,0.09301191568374634
SP:c2806502aef5633f500b524632868f24c839e155,-0.025141246616840363,-0.03776925802230835,0.041579172015190125
SP:c28486556031138edc65810e5c9aa953b37d43a8,0.24997545778751373,0.12924915552139282,0.15208213031291962
SP:c28667a8f97a2457072ef942b914a43bde870beb,0.23244307935237885,0.18654580414295197,0.1537557691335678
SP:c30903f2186106650471789839a356d25042a65c,0.11160694807767868,0.19932426512241364,0.07750634104013443
SP:c3294934a645d7c3638a330663ecde1de7030ed0,0.23936575651168823,0.19113725423812866,0.17877870798110962
SP:c32c0ec2d5a402a093885137c6fdf5658c8c779e,0.18371696770191193,-0.2681827247142792,-0.26562052965164185
SP:c33e067199692acdfb5377694f8b4945415d0321,0.06155259907245636,0.09368716180324554,0.2046389877796173
SP:c34d3e79bc3a3f08efe8186a8c6a69d3d9dd8534,0.033242784440517426,0.1461779773235321,0.13385474681854248
SP:c350b2552deb7ab187ea3cb387f18a8b1789f2e0,0.2505355775356293,0.20053419470787048,0.20781321823596954
SP:c355f51df75e7fecabc14774158f1af55436389d,0.17506803572177887,0.18747037649154663,0.2128913253545761
SP:c36994934314d6a134a5fb6fbdd8c6e4ff8e0158,-0.23242118954658508,0.28853684663772583,-0.22659613192081451
SP:c382410754ee56e795576439683f70b070c022ae,0.196698859333992,0.2802993655204773,0.2111491858959198
SP:c38adc1dba237ee9c2a24131937fcf40460fe2b2,0.07511578500270844,0.11828171461820602,0.3197440207004547
SP:c393334d6cbca2bf420a2b4ff2f8318961bef188,0.06401555240154266,0.0351593941450119,0.12203476577997208
SP:c394e67f3796de6bb8a6bddc2681dfa574a1ec51,0.26424744725227356,0.34102803468704224,0.20599406957626343
SP:c397b3ac1e23be21ff750e210f7154a2e0071b5e,0.22892700135707855,0.23914362490177155,0.17927172780036926
SP:c39e1eeedb8f366a01f7e64370cb4dbde760c5e4,0.43019258975982666,0.23347537219524384,0.12540993094444275
SP:c3b0cf6571db40a084f09fa66e3cd74e4b30b783,0.1288292407989502,0.2776619493961334,0.10878059267997742
SP:c3b3b5c69080aba6363c9120e42b3e68ea633c68,0.03634001314640045,0.002494736108928919,0.10993719846010208
SP:c3c733e0ae8f86b290bda7edbc04c9b2d08f9213,0.24590949714183807,0.3415831923484802,0.2354329526424408
SP:c3dc3845317218c326c306f54a6a67edca6c041e,-0.048562243580818176,0.1809188723564148,-0.11841591447591782
SP:c3e21fdf74b4b85cf5d89766f7afc4ad0a0d03db,0.11991225928068161,0.2273208200931549,0.19587457180023193
SP:c3ecd68405d53fb26fffe9348541012f2f578a0a,0.17268596589565277,0.1547509878873825,0.15385854244232178
SP:c3f174e428d7f56c217341445d1261e1c60d6108,0.10519883036613464,0.25154489278793335,0.1294882446527481
SP:c3f86f6ff12425c1462746982748e81229fb4104,0.1930757611989975,0.165134996175766,0.24307997524738312
SP:c41b74a85e1d34a49b93725d63b0647548d694b4,0.13979104161262512,0.1064518466591835,0.16327595710754395
SP:c42d4c9044c7802bb5c39326d0401c27c0370423,0.3380356729030609,0.2025260329246521,0.2132522612810135
SP:c435406f94afd668e8674c54765808cf75f47286,0.1542576104402542,0.18055370450019836,0.1253417730331421
SP:c43f864a3d2c7be9c5aa4c2d0f30d3678c80376b,0.19583997130393982,0.10391473025083542,0.1181316152215004
SP:c4417146f33ba5f65ac5590b08380804beeafb89,0.2893194556236267,0.32692980766296387,0.25099679827690125
SP:c4740bd1e7e4f1c8649a70fe33f4c206a284fa99,0.07656727731227875,0.17611834406852722,0.14342331886291504
SP:c49881605343384d061952b8a25982eb3dfc5cb8,0.09617023915052414,0.1635044515132904,0.1235046237707138
SP:c4aa812bf8f12049029d7131fb74a413f1bdfedf,0.11835835129022598,0.18189218640327454,0.1361743062734604
SP:c4c9e21cbfe4d54c217194a4a8305fe58184a467,0.1911909431219101,0.19143956899642944,0.04583265259861946
SP:c4e42088a49b85e0ea5b2ee35efa5d8d5c9339a8,-0.10343513637781143,0.2423069030046463,-0.11187182366847992
SP:c4f98019ecbb9d4260f85664731f019e8fd8f8b0,0.12495964765548706,0.2501771152019501,0.07483749091625214
SP:c4fa33a03da56ea402f0ee41057bcbd7c09f8cb4,0.3849235773086548,0.15762925148010254,0.19093313813209534
SP:c50379e325ee6d65a4d7c187367faf8a23ce693b,-0.02409624122083187,-0.08804186433553696,0.1652798056602478
SP:c5056fb9a101fcea018a8615f848cc2464cfca1c,0.2341439127922058,0.16516537964344025,0.17786189913749695
SP:c50e58518244f90f768aa571d1bc4485dc9a5eec,0.1361079216003418,0.22285297513008118,0.12787994742393494
SP:c5402637ba806be700a1b2b486c747d67cd5e714,0.06301362812519073,0.06139226257801056,0.15692611038684845
SP:c5410665da3422fabd2f18575729293037c9fa3a,0.042737893760204315,0.13444310426712036,0.22087596356868744
SP:c56a2ed56cb664f09aaecb355c0012a57f61d245,0.2235458791255951,0.07775425910949707,0.14370690286159515
SP:c577c95b207095de84f6021dd7eb433bb42f4f2d,0.17331741750240326,0.18134301900863647,0.22891145944595337
SP:c5862fb1ef5d251216f75033ad7fbad6fa446323,0.21936796605587006,0.28169962763786316,0.23132991790771484
SP:c5dcdc0c401c8f435108bca48e3a7d8ff5f89755,-0.003559166332706809,0.053988222032785416,-0.0010623112320899963
SP:c5f905130202a6b69a774b97494c018403256299,0.275320827960968,0.21549342572689056,0.2470925897359848
SP:c6450f13972968ade91e9cc398caca62fae97d1b,0.21836569905281067,0.12421765923500061,0.127598837018013
SP:c66f194f84e5381b4435c50b7197f6443711a2a2,0.15721745789051056,0.15104171633720398,0.07396094501018524
SP:c6d8de42cce0118baf2a59b69da17305bf89fb44,0.07424912601709366,0.12797176837921143,0.10555269569158554
SP:c6e1efe3e67beb2a49ab51092d81426ee157cb4b,0.13218992948532104,0.17992860078811646,0.023182610049843788
SP:c773e2eefc2aa0e2ccc8aa8264015caf22a6617d,0.1709883064031601,0.17003865540027618,0.19038961827754974
SP:c785f992a8e83a23d07148729b18a37e1c294f6d,0.24523955583572388,0.10919838398694992,0.1472688913345337
SP:c7c6429978499249cee3d57596a0143bbde4bd7c,0.12744131684303284,0.17426741123199463,0.16884037852287292
SP:c7d2708ee28f53952cb82b6ad44563292aa262b7,0.08846813440322876,0.10398783534765244,0.15688514709472656
SP:c7ef12221c975972c80bb99be29f26f1ed47229b,0.14027027785778046,0.05105026811361313,-0.008978436700999737
SP:c810b098b0ec80c28db7a98e18b68236a5a3066a,0.040860485285520554,0.00802949070930481,0.07539477944374084
SP:c812cd7dae5afa5e60ba309053fec184cdc4cad2,0.115741066634655,0.17794136703014374,0.10275071114301682
SP:c812d0de17457207c1ec2130ef1a7cdf85d0c3e6,0.09611549973487854,0.30169743299484253,0.1247650608420372
SP:c83c36bb3ccc86c952cf9d1597417d9a14a72f7c,0.12099823355674744,0.20061931014060974,0.18150335550308228
SP:c8517ceadec8dbe04c4d247c740470eb1dff91c5,0.10868912935256958,0.11895907670259476,0.06180228292942047
SP:c87e5e1f360981cceea63a1edead85ac96cbfb33,0.1123383492231369,0.23327654600143433,0.27502134442329407
SP:c894e857dba275f322dbd6d5f6c3c17b4c8bb03a,0.18972638249397278,0.23158207535743713,0.18917827308177948
SP:c8a94e6bc17a9e9c3b5345b436130668207d29bd,0.20907047390937805,-0.01622779294848442,0.10655920952558517
SP:c8ac9e83702c206ede5bdf55988a5fb5fe73f39b,0.06355855613946915,0.2243567258119583,0.07185539603233337
SP:c8cf2aae18a1341aaec10a1a9ab4173127296e51,0.24088965356349945,0.19685812294483185,0.24193042516708374
SP:c8e332362851192fb6d5f71a3c05bdd744313d07,0.0523001067340374,0.050516288727521896,0.17072555422782898
SP:c901196c75c84fd24578d84a2ec9ed39e09e290e,0.005250105634331703,0.009801303967833519,0.11627398431301117
SP:c947a995f713365cc3323116f27b67fbce2c8bf4,0.21037787199020386,0.24489451944828033,0.20107805728912354
SP:c95614e6cad71a73222413ff12a67e96ec487e40,0.0010036863386631012,0.10096900910139084,0.08776533603668213
SP:c95a81c7f0df69cd0a7a85b08e8ed5c610732f8a,0.10684632509946823,0.17030282318592072,0.13856026530265808
SP:c97028ca926d64e3ce0a3fd62fdfad6f4d4a3a34,0.1410825550556183,0.15162938833236694,0.08136781305074692
SP:c996de947a4aaa20cf36cd3e94d9e97737b8cd66,0.15214110910892487,0.03273458406329155,0.10317273437976837
SP:c9b9c210d7599ae8babc6dbce35f298add1b6684,0.059691786766052246,0.2843419909477234,0.029118556529283524
SP:c9f4cde64fa9183fc44259b8b1b6f18d9f5fe104,0.21677646040916443,0.2986665964126587,0.1477551907300949
SP:c9fa9700323d952cee2382afe79d3dbe38e069b1,0.1743994951248169,0.0323210284113884,0.17787885665893555
SP:c9fc8f9044f75dfa99489331c2dd9cd36102ca07,0.07197581976652145,0.05132926627993584,0.05286587402224541
SP:ca1ebe7ba3a7cf6793e6b89c33457eec0d5c2a7f,0.10409943014383316,0.12832316756248474,0.0703604593873024
SP:ca5d86851dcf3c7e5ddac4846cd25aa0c87830b5,0.15482090413570404,0.220725879073143,0.21428878605365753
SP:ca5e23703a54c0bde25818d602fc802d4459e2ec,0.11884041130542755,0.16651904582977295,0.14186657965183258
SP:ca634b64f9b0752cabd7b0a9c0f9e2cc561d4b7f,0.0398101806640625,-0.011871539056301117,0.23728175461292267
SP:caa27a2b60f9b1b3a38c0afe531ccee75ef2cbfd,0.2374325543642044,0.15829919278621674,0.13022282719612122
SP:cb0575b48467a88eaef38cf9af20c76148c3b04d,0.18443459272384644,0.07501160353422165,0.06403815001249313
SP:cb17cc8e64068c1b5294af47cc07ccc3ebcada5b,0.2643413841724396,0.2207968533039093,0.2654552459716797
SP:cb4dc0f2d6d5bab2401e755e388700984cd1f6a2,0.17370906472206116,0.2661813497543335,0.3010059595108032
SP:cb60358fa3a26696fa56faa2914dd51b66128e6d,0.24694108963012695,0.2037055939435959,0.24483376741409302
SP:cb6aa11a7686ba134fd0a5d3c96847ab3e1b47ea,0.055039938539266586,0.13539063930511475,0.20147819817066193
SP:cbeb32690f07d7751d21f615546fcc07c3940e25,0.23445187509059906,0.1249547079205513,0.05650768056511879
SP:cc01bb126e7794037567909684c86187fd16e427,0.0829852893948555,0.04804380238056183,0.08894207328557968
SP:cc0f8de167292fb0c4030746628536907cb3913a,0.09051011502742767,0.14163066446781158,0.24900849163532257
SP:cc2628021d1a2405e00f122eaa13bd2e69ac580a,0.14807657897472382,-0.029763784259557724,0.0016584486002102494
SP:ccc0c1a5a3f474edc40fbc97237c2c15d156e4a4,-0.00339847756549716,0.10968433320522308,0.04487558454275131
SP:ccdbf06acb19e0daf05d6413fab38247db43537b,0.040876731276512146,0.10617002099752426,0.1748056411743164
SP:cd2553cd3b3c923c0cc7144c0d21c85afc435a80,0.11657699942588806,0.14159110188484192,0.24631564319133759
SP:cd6a7d6bb8b530c68ccefe214b744c60421621c3,0.3105921745300293,0.2431926280260086,0.22512520849704742
SP:cd7e181c1e4bcb07e01ddd3a1e608538fe38fa6e,0.09470779448747635,0.159987673163414,0.1656036525964737
SP:cd9239a150a96e5c0e7aa64285dd6db5870c5735,0.23038697242736816,0.2913314402103424,0.16063430905342102
SP:cdc1a9ee802734df91e9b7e250de99fe195d767a,0.2110404074192047,0.1889066845178604,0.3011910021305084
SP:cdd8a97e25a8d8410bc215a9de4e4ed7a1bbdd99,0.2678277790546417,0.055766038596630096,0.10545416176319122
SP:cdde1fb9ae1b2a8c9eb81c36e74f5e6dae6f2006,0.11158187687397003,0.2623008191585541,0.05528291314840317
SP:ce0eaed7a05113d615579e936b6e849d2a4cd035,0.13090725243091583,-0.007772741839289665,0.14273712038993835
SP:ce4c8b8da0b80d80a427754e242a01fd940c0fc3,0.15844081342220306,0.06725757569074631,0.05696255341172218
SP:ce4d9e1933cad18ce12260a7d48f6c59e9ed17bc,0.1158720850944519,0.12743249535560608,0.07819677144289017
SP:ce7096d31ab0054d5858e54201f8440d3ba18eaf,0.13418318331241608,0.0784687027335167,0.2943965196609497
SP:ce7a64d0c8085afa45c2c4a22fe8f436d7f89ef3,0.36629217863082886,0.32750052213668823,0.2129231095314026
SP:ce984a4b537788fac2e45df3a048e2e6476c851b,0.0929458737373352,0.18454726040363312,0.30159643292427063
SP:ceaaa3ad7903def0d5dddbb0c4eb083e2e045a5f,0.051834288984537125,0.085797518491745,0.22250404953956604
SP:ceb791bceee485601b5d8b33c92901c297c29d6a,0.0816146731376648,0.27933982014656067,0.17930492758750916
SP:cf2c7b6a032d79544b7d8e40fe92d60a93a80875,0.0732659250497818,0.020694231614470482,0.33676183223724365
SP:cf70e11fbb20bc2540e4f4a07d8f33c801a61c54,0.04421587660908699,0.14042991399765015,0.09339015185832977
SP:cf78990e82414de85836a1de324f629aba00157b,0.34424179792404175,0.3503970503807068,0.3220914900302887
SP:cf83543b309e52a857740d03b7f4929243cbc313,0.24377569556236267,0.16796664893627167,0.3269357979297638
SP:cfaae6cd1e283a03b724bc447a40e9bb4309c25e,0.06943023204803467,0.11574742197990417,0.020411701872944832
SP:cfb3daa4d79b65f4b19c207e07f34f07f5c9a575,0.13325119018554688,0.15017011761665344,0.12445992976427078
SP:cff163202ff95d6f657bad946cebcba003c0689c,0.13587623834609985,0.10753817111253738,0.06007743999361992
SP:d016ef2da027d10f1f58d43badf9724b38a71b04,0.05895332619547844,0.10709036141633987,0.08962791413068771
SP:d02c3718445c0c786cef4d58e8565aea062f50ce,0.1482192575931549,0.2514428496360779,0.1465519666671753
SP:d03579d9846cd2a9d4e9dd56bd17a41b67a74d9e,0.10999052971601486,0.1218341663479805,0.11993592232465744
SP:d0409cf6d032a169c8b9ce918a49a7ba5e838ba6,0.20348981022834778,0.23792415857315063,0.15867461264133453
SP:d0b6f1b1196f4c99be89a307c48b2c23055e1a6b,0.1157788559794426,0.10604818165302277,0.13478673994541168
SP:d0cc938ab1814b400f9b056c172b056d6358ec21,0.08760324120521545,0.1132526844739914,0.1876670867204666
SP:d0df9bf4082de03998add4c7fd520f806d35877c,0.17537210881710052,0.04120446741580963,0.005308730527758598
SP:d0ef622c67739528745130cb8f99d1489d9d5468,0.2685062289237976,0.25750628113746643,0.17629845440387726
SP:d121fbda6f1dd3e0ecc71d70ecf3613b683ed536,0.11247184127569199,0.11074982583522797,0.13519039750099182
SP:d13cff7fed3c3ade9a3ff73d4ed216c802cf5705,0.08870722353458405,0.07130728662014008,0.16854053735733032
SP:d14997b630179be24d198dea421b4a91d8e1e8e6,0.010313741862773895,0.05449112504720688,0.10050953924655914
SP:d1959df9bd53c144534b64e3e0c26d2617881f22,0.16482986509799957,0.0028712067287415266,0.11117114871740341
SP:d196aa46cc5913f8a1314bfcd5bf7039a4e82642,0.16832052171230316,0.07923682779073715,0.1982421725988388
SP:d1baaf126845af9e0fa9028dd77f7891418a45f7,0.2026895433664322,0.3380943238735199,0.10003983974456787
SP:d1c45bec49322fb29ab7d1251479d45e5297000d,0.18566501140594482,0.21603377163410187,0.2584054172039032
SP:d1c920796e6586b12f2f04f108fa32fdeac13f19,0.29536452889442444,0.2800355553627014,0.21097153425216675
SP:d1e3e12998b7698f0f60ff8d003073ebbe52a644,0.14910957217216492,0.17057228088378906,0.1583726555109024
SP:d1f5b4cfa8dd66dbaef07852b1832fad22189d54,0.2011585831642151,0.15301872789859772,0.14145372807979584
SP:d22a6c6681459095d22213f5196dfe9175779412,0.21226729452610016,0.25220003724098206,0.2638670802116394
SP:d250f15b11e75f95ed59b94e8df7822efb1d1a80,0.12178719788789749,0.16420160233974457,0.24424822628498077
SP:d27bf1100a4d0adfedcf4291827f2b94c25db69a,0.3537079393863678,0.15582460165023804,0.19845159351825714
SP:d27fbc4c78bef186b97fb69242d3e4c2199464cf,0.11605961620807648,0.07300210744142532,0.18795068562030792
SP:d2b56456ad62914d187bac8c78ffa995c32fa83b,0.14678047597408295,0.20284104347229004,0.2885947823524475
SP:d2ed44b033610d49e9b23495cde117ddf47d5a88,0.08438310772180557,0.21553544700145721,0.10456596314907074
SP:d32c8d68aafb6341826c732cea025a2c70cf8379,0.25095900893211365,0.24414405226707458,0.21056751906871796
SP:d39a624e0f1910e931306d519995fd3062f9fe79,0.36123913526535034,0.2129284143447876,0.2786861062049866
SP:d3b326f07131719d49850753987ef85c557fc05d,0.04228443652391434,0.2075214982032776,0.09786294400691986
SP:d3d113911e8ca3b6c36942c593c1f2cbffe6deb7,0.10715428739786148,0.1671275496482849,0.17344950139522552
SP:d3d5437e60981f716430ada218216cff260e60ad,0.1018896996974945,0.10657969117164612,0.07598774135112762
SP:d3dab4561043a941f777627f280e09b825946d17,0.1449938267469406,0.12103566527366638,0.22379837930202484
SP:d3dee99598631c6f7d94272b736bee0e3b7102ed,0.2532474994659424,0.06954535841941833,0.12718386948108673
SP:d3e9edb364a14eea4b05c0d764e78fb1d976e6d3,0.17592480778694153,0.1315086930990219,0.1320483237504959
SP:d3e9fc6683b6b92b6fd5163677ba57ffe3e77125,0.12084849178791046,0.10966914892196655,0.15739122033119202
SP:d4198d6fe4532867b4f6552d56a71bc11aa90d9e,0.09280072152614594,0.20120732486248016,0.09812534600496292
SP:d41eaf0a851318580bb4d544ff0ef646ead1b287,0.11003255099058151,0.12468806654214859,0.13886293768882751
SP:d42f0ce82c552abd6dca4300796a3f5678a9409a,0.22153955698013306,0.11853139847517014,0.16746939718723297
SP:d44ae1f34b637b5bd4bc204f72559201570c86c8,0.052190981805324554,0.2534484565258026,0.059146858751773834
SP:d45891be4c04a79b96bee98c9ef9539c21d2be52,0.25198671221733093,0.19227373600006104,0.08866448700428009
SP:d4689f4057f55060106e5a21480c88330ee0e446,0.14602965116500854,0.07747101783752441,0.14156250655651093
SP:d484cf1bcfab7795f88ea60a34ee9822be39e886,0.1501065492630005,0.1266837865114212,0.00958552211523056
SP:d4a4b5024e975d9321a8cd123c64f4220e38b990,0.19637607038021088,0.12660114467144012,0.12425898015499115
SP:d4a767f3a687dd01f76cfbbf79a35fb0bfa1b0b3,0.12278734892606735,0.1749659776687622,0.07826104760169983
SP:d4b9081707eec501a329f8fe33be879084a0336f,0.2302509993314743,0.22126373648643494,0.18281428515911102
SP:d4befa9a790afd16af52b933f9a5e4147180a2f8,0.09565073996782303,0.3344394266605377,0.059652235358953476
SP:d55e3120b000495878f24bc589dd386152dad943,0.10130592435598373,0.11343950778245926,0.12917357683181763
SP:d5608d3317c2b246375eb14006b9e6a6026e0ab6,0.26376253366470337,0.1309838891029358,0.1100480929017067
SP:d5684281527d501b3c3d6474cc4ab0cd82b2335f,0.13385650515556335,0.14039671421051025,0.22060297429561615
SP:d575fb659c9e84c66264a263a21102b840cb2896,0.14602646231651306,0.030431613326072693,-0.023542482405900955
SP:d5791201ecc0d3ceef0ab4eafcfb0345fdb1c1d7,0.0788402333855629,0.20779626071453094,0.10183001309633255
SP:d58e5f01c1c68e9c2fca423be935d790ef5346ee,0.3236718773841858,0.24602922797203064,0.2910485565662384
SP:d59e17faaba144ea4e55c1d77849bc21c19eeff7,0.19313862919807434,0.20320481061935425,0.2274087518453598
SP:d5b0bb1d6479c622422070874cd445a68349925d,0.20616571605205536,0.13054350018501282,0.13231708109378815
SP:d5bdd82960013ea8c01a0bac94ed6d293dc48cff,0.2590065002441406,0.08586814999580383,0.11335510015487671
SP:d61f620e020c4bbc031303ed847a1d3c49261a41,0.24155783653259277,0.3088281452655792,0.34749406576156616
SP:d67cabb09496f24a698ee396a3b0b459279f17ac,0.16942274570465088,0.14444677531719208,0.15325075387954712
SP:d69fec4cb41723c5ce4ce8622dd5c210878a3446,0.0011414195178076625,-0.0625050738453865,0.12094313651323318
SP:d6a0881fb2cb128b8b27f1c2c2e3ffe33d50120b,0.24003182351589203,0.2734162211418152,0.134108304977417
SP:d6ebe19316d0c321b3ccf5ebd43f64be2d6cd9df,0.1757401078939438,0.18483790755271912,0.2990473210811615
SP:d7243cbcc28ef5efc3891d4220342e818c87d188,0.13592886924743652,0.11907703429460526,0.06881219893693924
SP:d72d696772354772231126f097a0cb17218625c2,0.13631239533424377,0.13787266612052917,0.17515704035758972
SP:d74d2e2c4f96feaf6aeeb360a1b5269f7d558a7e,0.138132244348526,0.24811147153377533,0.17718030512332916
SP:d76d871926f67cecd9c47a7215358c4f781216cf,-0.028375504538416862,0.08529744297266006,0.10496397316455841
SP:d7a401ba520dddc3eae388ab748cc809f2b0a3fe,0.3251103162765503,-0.07084287703037262,-0.016976142302155495
SP:d7ab352699524e42fd24a08aa568fec3f37f92c6,0.09757723659276962,0.073666051030159,0.16205860674381256
SP:d8086da21baa21153b9fa724a971736da2698031,-0.07619080692529678,0.0872235894203186,-0.07830836623907089
SP:d8208bdbadc2e0abd51397b2d4d048645949e9e5,0.06239736080169678,0.042898938059806824,0.12012698501348495
SP:d8c1b4c5169c6e2675d7b211c8beee638a256a55,0.06419672071933746,0.11396819353103638,0.1674206703901291
SP:d8c3dc36eec050420b36faaaedb7ff58fa3c4ac9,0.10583416372537613,0.08541645854711533,0.19849255681037903
SP:d8c670eb24c592c6e86d01019d30fd18f8d4daed,0.18185757100582123,0.0658608227968216,0.13605812191963196
SP:d901a65eae29085b39b42a527be4b01bb9370a30,0.2872612476348877,0.25109320878982544,0.35456860065460205
SP:d90b5320dd2b2b49b6373bd2aba02eb8648a2cd1,0.3199431896209717,0.28749820590019226,0.36454156041145325
SP:d9353a0485d80863c59e938aebe13540ab5bf031,0.20715491473674774,0.1427236944437027,0.2857327461242676
SP:d9735ed582c13df8aa906746db500b271759a785,0.11618604511022568,0.1446385383605957,0.2839832007884979
SP:d99206230fca11ed3633fcef6f2a889020a58698,-0.009531134739518166,-0.01080075278878212,0.12864206731319427
SP:d9a8197ede3270451fe5f68fafe323b320143cc9,0.09093955904245377,0.17280638217926025,0.11619099229574203
SP:d9b53fe3a33b193257b26477099c4bc44d98a07d,0.18370603024959564,0.1072312742471695,0.16771025955677032
SP:d9bcc9ecebe0af11ec7887388a18f4ae5b7e46a0,0.21810081601142883,0.1737973541021347,0.2022932916879654
SP:d9ea459a6773a383d9c00241790c08e1260bfacd,0.2167997807264328,0.01399792730808258,0.029401792213320732
SP:da02d7702b96245b5002dffb88979dc4c43991a6,0.0019377997377887368,0.03576647862792015,0.043989147990942
SP:da0faefcd644f687d8448bad3b6a64e7ca8139f4,0.19281654059886932,0.15982133150100708,0.086606964468956
SP:da206fc99eb8e30593f0c7dccd39a3bba6299f9f,0.13399142026901245,0.18701161444187164,0.15046076476573944
SP:da47e8e2ec5533446d5f341b7e12afec02412473,0.13508056104183197,0.06294017285108566,-0.012492751702666283
SP:da6b863179d7500394e0f03d296c725760a5a466,0.05121130868792534,0.0797051265835762,0.11359807848930359
SP:da9d10c667fd1afada0abd335a3eeb15c103ea1f,0.3236210346221924,0.3445712924003601,0.41148877143859863
SP:da9da6d386278d84d37dcd3be197884f8d65ab77,-0.03678075969219208,-0.08768410980701447,-0.2791360318660736
SP:dab48ca112e4b792d5f7579fbe020e7efd114eac,0.3438596725463867,0.26730722188949585,0.1870497614145279
SP:dad788f363524ec7a220f51d7191384579eecebd,0.149231418967247,0.1423359215259552,0.06701283901929855
SP:db11546dadcfad69b34ff4b0fcda9fbf56373853,0.25648635625839233,0.09972622990608215,0.2723864018917084
SP:db23298f9c982e7e2f54f4e57175295b131d0fe8,0.09035754948854446,0.08930900692939758,0.05279453471302986
SP:db254200b00eef9cbe43879df29db3720cd18762,0.2223610132932663,0.2747321128845215,0.348177433013916
SP:db354f276bcd5f06f4f001044af953f00a862d40,0.14840006828308105,0.12144039571285248,0.09672646969556808
SP:db39f8ba63c9cbc28bd185c3fddfdcd31a05a1a2,0.11576154828071594,0.05985671654343605,0.15565542876720428
SP:db3d9d616c3bc55a3105341ac40f53b84321d84e,0.18481601774692535,0.13410159945487976,0.2894688546657562
SP:db4ec2befdbe3bbcf51583f5fd2f42caa9f97cb1,0.12117905169725418,0.18383775651454926,0.21754176914691925
SP:db54672a85a9533d2afb420b9deb50e905bd33ec,0.06721767038106918,0.1511755734682083,0.07562857866287231
SP:db6157c2243f1adb0f5f9b81d1e86354b6fe8089,0.12064577639102936,0.05551494285464287,0.0661521777510643
SP:db72697cf78abfc47c7f17fe91513a8719534b25,0.12536296248435974,0.09670422226190567,0.2942863404750824
SP:dba8923c9ede403fef8ced3bd8409b54ff3c229a,0.2121496945619583,0.1779918670654297,0.18975110352039337
SP:dba90dd39e35de972cd1eecbb2cff87f6cd88ad1,0.22774849832057953,0.2113642543554306,0.2494916170835495
SP:dbac77bcede6460ed56e7bfe08b0b1c9b27c6366,0.05344117432832718,0.17528311908245087,0.16181951761245728
